QuestionId,AnswerType,AnswerText,MisconceptionId
1230,D,Not enough information,398.0
1231,A,Town A,2543.0
1231,B,Town B,
1231,C,Both the same,
1231,D,Impossible to say,
1232,A,\( 0.0 \),1876.0
1232,B,\( 0.0098 \),
1232,C,\( 0.01 \),739.0
1232,D,\( 0.0097 \),1402.0
1233,A,\( -5 \),
1233,B,\( -11 \),815.0
1233,C,\( 11 \),
1233,D,\( -6 \),670.0
1234,A,A,1633.0
1234,B,B,2572.0
1234,C,C,2026.0
1234,D,D,
1235,A,\( y=7 x \),1568.0
1235,B,\( x=7 y \),
1235,C,\( y=7 \),
1235,D,\( x=7 \),2113.0
1236,A,\( 0.08 \),1074.0
1236,B,\( 0.5 \),
1236,C,\( 0.8 \),1074.0
1236,D,\( 2 \),2359.0
1237,A,\( 2.2 \mathrm{~cm} \),
1237,B,\( 10.8 \mathrm{~cm} \),1657.0
1237,C,\( 2.7 \mathrm{~cm} \),
1237,D,\( 5.4 \mathrm{~cm} \),1686.0
1238,A,\( \mathrm{T}=2.50 \mathrm{~m}+1.20 \),727.0
1238,B,\( \mathrm{T}=1.20 \mathrm{~m}+2.50 \),
1238,C,\( \mathrm{T}=1.20(2.50+m) \),2221.0
1238,D,\( \mathrm{T}=3.70 \mathrm{~m} \),389.0
1239,A,\( 3 \),
1239,B,\( 3.5 \),1292.0
1239,C,\( 4 \),1292.0
1239,D,Not enough information,1292.0
1240,A,\( 500 \),1248.0
1240,B,\( 1000 \),
1240,C,\( 0 \),1379.0
1240,D,\( 6000 \),
1241,A,Only Tom,
1241,B,Only Katie,
1241,C,Both Tom and Katie,1766.0
1241,D,Neither is correct,
1242,A,\( \mathrm{cm}^{3} \),996.0
1242,B,\( \mathrm{mm}^{2} \),
1242,C,\( m^{3} \),996.0
1242,D,\( l \),1520.0
1243,A,"![The shape has been reflected in the line of symmetry, but the coloured squares are not in the corresponding places]()",1990.0
1243,B,"![The shape has been translated right by 4 squares so that it is now on the right hand side of the line of symmetry, but has not changed orientation]()",1572.0
1243,C,"![The shape has been reflected in the line of symmetry, The coloured squares have been shaded in their corresponding places]()",
1243,D,"![The shape has been reflected in the line of symmetry, but the coloured squares are not in the corresponding places]()",1990.0
1244,A,\( 1 \) triangle and \( 2 \) rectangles,
1244,B,\( 3 \) triangles,690.0
1244,C,\( 3 \) rectangles,1783.0
1244,D,\( 1 \) triangle and \( 3 \) rectangles,690.0
1245,A,\( \begin{array}{c}x=4 \\ \text { and } \\ x=3\end{array} \),1701.0
1245,B,\( \begin{array}{c}x=-4 \\ \text { and } \\ x=-3\end{array} \),
1245,C,\( \begin{array}{c}x=4 \\ \text { and } \\ x=-3\end{array} \),2436.0
1245,D,\( \begin{array}{c}x=-4 \\ \text { and } \\ x=3\end{array} \),
1246,A,\( x=2 \),642.0
1246,B,\( x=2 y \),2301.0
1246,C,\( y=2 x \),1568.0
1246,D,\( y=2 \),
1247,A,Radius,
1247,B,Chord,1271.0
1247,C,Tangent,1854.0
1247,D,Diameter,1686.0
1248,A,\( 40 \mathrm{~cm}^{2} \),
1248,B,\( 20 \mathrm{~cm}^{2} \),1148.0
1248,C,\( 30 \mathrm{~cm}^{2} \),1527.0
1248,D,\( 60 \mathrm{~cm}^{2} \),649.0
1249,A,\( -3 \),
1249,B,\( 3 \),1606.0
1249,C,\( -28 \),
1249,D,\( 28 \),2479.0
1250,A,\( -2<x<0 \),
1250,B,"\( x<-2, x>0 \)",2043.0
1250,C,\( x=-2 \),
1250,D,\( -3<x<1 \),
1251,A,\( 10 x-3 x \),1641.0
1251,B,\( 13 x \),2046.0
1251,C,\( 7 x \),
1251,D,\( x \),
1252,A,Only Tom,2408.0
1252,B,Only Katie,1408.0
1252,C,Both Tom and Katie,
1252,D,Neither is correct,
1253,A,\( \frac{5}{4} \),1761.0
1253,B,\( \frac{1}{5} \),
1253,C,\( \frac{1}{4} \),1761.0
1253,D,\( 1 \),1761.0
1254,A,\( 6 \mathrm{~cm} \),396.0
1254,B,\( 5 \mathrm{~cm} \),
1254,C,\( 7 \mathrm{~cm} \),2332.0
1254,D,\( 2 \mathrm{~cm} \),396.0
1255,A,\( +100 \) then \( +2 \),1773.0
1255,B,\( -100 \) then \( -2 \),1387.0
1255,C,\( -100 \) then \( +2 \),
1255,D,\( +100 \) then \( -2 \),1773.0
1256,A,The same length,1752.0
1256,B,Opposite,2357.0
1256,C,Parallel,
1256,D,Equilateral,423.0
1257,A,"Only
Problem \( 1 \)",2340.0
1257,B,Only Problem \( 2 \),191.0
1257,C,Both problems,
1257,D,Neither problem,
1258,A,\( 2 \),172.0
1258,B,\( 1 \),
1258,C,\( \frac{4}{3} \),
1258,D,\( \frac{1}{6} \),
1259,A,\( 19 \),656.0
1259,B,\( 3.5 \),
1259,C,\( 19 \),656.0
1259,D,\( 4 \),1026.0
1260,A,\( 0.07 \% \),1965.0
1260,B,\( 0.7 \% \),61.0
1260,C,\( 7 \% \),
1260,D,\( 70 \% \),39.0
1261,A,A,
1261,B,B,
1261,C,C,900.0
1261,D,D,
1262,A,\( 0.333 \),392.0
1262,B,\( 0.33 \),392.0
1262,C,\( 0.1 \),1966.0
1262,D,\( 0.37 \),
1263,A,Variable,
1263,B,Expression,2209.0
1263,C,Equation,196.0
1263,D,Term,2519.0
1264,A,\( £ 2.79 \times 4 \),
1264,B,\( (£ 2.79 \times 3)+£ 2.79 \),
1264,C,\( £ 2.80 \times 4-£ 0.04 \),1066.0
1264,D,\( £ 2.79 \times 3 \),
1265,A,\( 4 m^{2} \),
1265,B,\( 9 \mathrm{~m}^{2} \),
1265,C,\( \frac{16}{9} \mathrm{~m}^{2} \),1028.0
1265,D,\( \frac{36}{16} \mathrm{~m}^{2} \),
1266,A,\( 32 \),
1266,B,\( 4 \),710.0
1266,C,\( 8 \),
1266,D,\( 16 \),
1267,A,\( 56^{\circ} \),
1267,B,\( 146^{\circ} \),639.0
1267,C,\( 124^{\circ} \),
1267,D,\( 236^{\circ} \),
1268,A,\( 20 \) and \( 30 \),2095.0
1268,B,\( 30 \) and \( 35 \),
1268,C,"Orange, Apple",
1268,D,\( 20 \) and \( 35 \),
1269,A,\( 6 p-2 \),220.0
1269,B,\( 6 p-12 \),
1269,C,\( p-12 \),1911.0
1269,D,\( 6 p-4 \),107.0
1270,A,\( 8 \),1417.0
1270,B,\( -8 \),1417.0
1270,C,\( 6 \),
1270,D,\( 4 \),
1271,A,"Only
Jo",1880.0
1271,B,Only Paul,
1271,C,Both Jo and Paul,2185.0
1271,D,Neither is correct,
1272,A,\( 28 \mathrm{~cm} \),
1272,B,\( 20 \mathrm{~cm} \),1764.0
1272,C,\( 25 \mathrm{~cm} \),1764.0
1272,D,\( 30 \mathrm{~cm} \),1764.0
1273,A,\( 12 a \),
1273,B,\( 5 a^{2} \),1668.0
1273,C,\( 6 a \),1706.0
1273,D,Not enough information,618.0
1274,A,Reflection in \( y \)-axis,2155.0
1274,B,Reflection in \( x \)-axis,
1274,C,Reflection in \( \mathrm{y}=1 \),287.0
1274,D,Reflection in \( x=1 \),
1275,A,"They add together to make
\[
180^{\circ}
\]",1997.0
1275,B,"They add together to make
\[
360^{\circ}
\]",875.0
1275,C,They are equal,
1275,D,They are parallel,114.0
1276,A,Rotation symmetry order \( 3 \) and \( 0 \) line of symmetry,2261.0
1276,B,Rotation symmetry order \( 1 \) and \( 2 \) lines of symmetry,
1276,C,Rotation symmetry order \( 4 \) and \( 4 \) lines of symmetry,
1276,D,Rotation symmetry order \( 2 \) and \( 0 \) lines of symmetry,2261.0
1277,A,\( 80 \),11.0
1277,B,\( 100 \),1100.0
1277,C,\( 125 \),
1277,D,\( 120 \),
1278,A,Only Tom,1981.0
1278,B,Only Katie,1981.0
1278,C,Both Tom and Katie,
1278,D,Neither is correct,1981.0
1279,A,\( 355 \),
1279,B,\( 20 \),
1279,C,\( 4 n+7 \),
1279,D,\( 21.75 \),2252.0
1280,A,An octagon,789.0
1280,B,A hexagon,789.0
1280,C,A decagon,
1280,D,A dodecagon,789.0
1281,A,Commutativity,1226.0
1281,B,Factors,858.0
1281,C,Associativity,1226.0
1281,D,Distributivity,
1282,A,\( (x+12) \),1421.0
1282,B,\( (x+8) \),
1282,C,\( (x-7) \),974.0
1282,D,\( (x+7) \),
1283,A,\( 490 \mathrm{~g} \),
1283,B,\( 40 \mathrm{~g} \),784.0
1283,C,\( 499 \mathrm{~g} \),
1283,D,\( 0.49 g \),
1284,A,\( 0.3 \),
1284,B,\( 0.025 \),
1284,C,\( 0.4 \),1074.0
1284,D,\( 0.25 \),1619.0
1285,A,\( -6 n+104 \),
1285,B,\( -6 n+92 \),1058.0
1285,C,\( -6 n \),1582.0
1285,D,\( 6 n+92 \),2016.0
1286,A,\( \sqrt[3]{\frac{4 V \pi}{3}} \mathrm{~cm} \),1214.0
1286,B,\( \sqrt[3]{\frac{4 V}{3 \pi}} \mathrm{cm} \),232.0
1286,C,\( \sqrt[3]{\frac{3 V}{4 \pi}} \mathrm{cm} \),
1286,D,\( \frac{3 \sqrt[3]{V}}{4 \pi} \mathrm{cm} \),256.0
1287,A,\( \begin{array}{c}x+4=2 x+2 \\ x=2\end{array} \),
1287,B,\( 3 x=6 \),1214.0
1287,C,\( \begin{array}{c}x+4=2 x+2 \\ 3 x=2\end{array} \),
1287,D,\( \begin{array}{c}x+4=2 x+2 \\ 3 x=6\end{array} \),1214.0
1288,A,Only Pair \( 1 \),
1288,B,Only Pair \( 2 \),
1288,C,Both Pair \( 1 \) and Pair \( 2 \),1494.0
1288,D,Neither Pair \( 1 \) nor Pair \( 2 \),
1289,A,\( 1 \frac{11}{21} \),
1289,B,\( \frac{9}{7} \),1.0
1289,C,\( \frac{8}{21} \),317.0
1289,D,\( \frac{4}{7} \),
1290,A,"Only
Jo",
1290,B,"Only
Paul",
1290,C,Both Jo and Paul,557.0
1290,D,Neither is correct,82.0
1291,A,\( \bigcirc=4 y \),1433.0
1291,B,\( \bigcirc=y \),
1291,C,\( \bigcirc=4 \),
1291,D,\( \bigcirc=5 \),
1292,A,\( 60 \),1102.0
1292,B,\( 50 \),378.0
1292,C,\( 30 \),378.0
1292,D,\( 40 \),
1293,A,\( 2\left(x^{2}-25\right) \),113.0
1293,B,\( 2(x-5)(x-5) \),547.0
1293,C,\( 2(x-5)(x+5) \),
1293,D,\( 2(x-12.5)^{2} \),
1294,A,\( 14 \),795.0
1294,B,\( -14 \),2566.0
1294,C,\( 2 \),
1294,D,\( -2 \),1282.0
1295,A,\( 155 \% \),2160.0
1295,B,\( 60 \% \),
1295,C,\( 165 \% \),
1295,D,\( 330 \% \),
1296,A,\( 8 \),
1296,B,\( 15 \),1884.0
1296,C,\( 100 \),2576.0
1296,D,\( 3 \),1884.0
1297,A,\( 4 \),
1297,B,\( 12 \),207.0
1297,C,\( 6 \),
1297,D,\( 8 \),450.0
1298,A,\( 10 \),1631.0
1298,B,\( -10 \),2377.0
1298,C,\( 5 \),
1298,D,\( 1 \),1240.0
1299,A,\( 13.5 \% \),
1299,B,\( 27 \% \),329.0
1299,C,\( 54 \% \),329.0
1299,D,This fraction does not convert to a percentage,
1300,A,\( 24 \times 60 \),1107.0
1300,B,\( 24 \times 60 \times 60 \),
1300,C,\( 12 \times 60 \),
1300,D,\( 12 \times 60 \times 60 \),443.0
1301,A,\( 2.51 \),
1301,B,\( 2.507 \),539.0
1301,C,\( 2.50 \),1379.0
1301,D,\( 3.00 \),2392.0
1302,A,\( 360-180+45 \),1392.0
1302,B,\( \frac{12}{20} \times 360 \),924.0
1302,C,\( 360-180-45 \),
1302,D,\( \frac{360}{32} \),1307.0
1303,A,no equal side lengths.,2423.0
1303,B,two sides of equal length and two equal angles.,
1303,C,one pair of parallel sides.,114.0
1303,D,three equal angles.,1176.0
1304,A,"\( (2,3) \)",282.0
1304,B,"\( (2,4) \)",
1304,C,"\( (2,2) \)",282.0
1304,D,"\( (2,-4) \)",2155.0
1305,A,\( -6 \),481.0
1305,B,\( 0 \),
1305,C,\( \frac{10}{6} \),
1305,D,There is no possible solution,49.0
1306,A,\( \Delta=-7 \),118.0
1306,B,\( \Delta=-6 \),
1306,C,\( \Delta=-6.5 \),2275.0
1306,D,\( \Delta=3.25 \),
1307,A,\( \begin{array}{l}+7 x^{2} \\ +4 x^{2} \\ +2 x^{2}\end{array} \),583.0
1307,B,\( \begin{array}{l}+7 x^{2} \\ -4 x^{2} \\ +2 x^{2}\end{array} \),
1307,C,\( -7 x^{2} \),
1307,D,\( \begin{array}{l}-7 x^{2} \\ -4 x^{2} \\ +2 x^{2}\end{array} \),
1308,A,\( 35 \div 7 \),2100.0
1308,B,\( 35-7 \),1972.0
1308,C,\( 35+7 \),1063.0
1308,D,\( 35 \times 7 \),
1309,A,\( \frac{1}{2} \),1184.0
1309,B,\( \frac{1}{4} \),
1309,C,\( \frac{1}{5} \),
1309,D,\( \frac{1}{3} \),
1310,A,\( 0.5 \div 0.2 \),1507.0
1310,B,\( 0.2+0.4 \),
1310,C,\( 0.4-0.3 \),
1310,D,\( 0.3 \times 0.6 \),706.0
1311,A,\( 12 \times 6-(1+2) \),1054.0
1311,B,\( 12 \times(6-1+2) \),2306.0
1311,C,\( 12 \times(6-(1+2)) \),
1311,D,Does not need brackets,706.0
1312,A,\( 7 \),1255.0
1312,B,\( 210 \),
1312,C,\( 343 \),1794.0
1312,D,\( 18 \),1255.0
1313,A,\( \begin{array}{l}a\rightarrow\times 3\rightarrow+4\rightarrow4+3 a \\ a\rightarrow+4\rightarrow\times 3\rightarrow3(4+a)\end{array} \),
1313,B,\( \begin{array}{l}a\rightarrow\times 3\rightarrow+4\rightarrow4+3 a \\ a\rightarrow \times 3\rightarrow+4\rightarrow3(4+a)\end{array} \),77.0
1313,C,\( \begin{array}{l}a\rightarrow+4 \rightarrow\times 3\rightarrow4+3 a \\ a \rightarrow\times 3\rightarrow+4\rightarrow-3(4+a)\end{array} \),77.0
1313,D,\( \begin{array}{l}a\rightarrow4 \rightarrow\times 3\rightarrow4+3 a \\ a\rightarrow+4\rightarrow\times 3\rightarrow3(4+a)\end{array} \),77.0
1314,A,\( 2 \),710.0
1314,B,\( 12 \),
1314,C,\( 18 \),2110.0
1314,D,\( 20 \),2260.0
1315,A,\( -8 \),2566.0
1315,B,\( 8 \),
1315,C,\( -32 \),974.0
1315,D,\( 32 \),
1316,A,\( 5 \),
1316,B,\( 8 \),1885.0
1316,C,\( 12 \),2512.0
1316,D,\( 22 \),
1317,A,\( 9.8989 \ldots \),1248.0
1317,B,\( 9.75 \),201.0
1317,C,\( 9.90 \),
1317,D,\( 9.9 \),1529.0
1318,A,A,
1318,B,B,
1318,C,C,
1318,D,D,331.0
1319,A,"\( n, n+1, n+2 \)",
1319,B,"\( n, 2 n, 3 n \)",2494.0
1319,C,"\( 3 n, 2 n, n \)",2494.0
1319,D,"\( n, n+2, n+4 \)",2494.0
1320,A,\( 18 \),2248.0
1320,B,\( 1296 \),1012.0
1320,C,\( 6 \),
1320,D,\( 72 \),2017.0
1321,A,\( 0.4 \),1416.0
1321,B,\( 0.0256 \),1708.0
1321,C,\( 2.56 \),1708.0
1321,D,\( 0.256 \),
1322,A,\( 36 \),
1322,B,\( 108 \),2331.0
1322,C,\( 87 \),
1322,D,\( 45 \),
1323,A,To get the next term you add \( 3 \) to the previous term,108.0
1323,B,To get the next term you double the previous term and add \( 1 \),108.0
1323,C,To get the next term you square the previous term and add \( 1 \),108.0
1323,D,To get the next term you multiply the previous term by \( 3 \) and subtract \( 1 \),
1324,A,\( £ 100 \),624.0
1324,B,\( £ 80 \),624.0
1324,C,\( £ 144 \),
1324,D,\( £ 720 \),1646.0
1325,A,Ten seven,1244.0
1325,B,One hundred and seven,
1325,C,One hundred and seventy,1244.0
1325,D,Seventeen,1244.0
1326,A,\( \frac{5}{9} \),164.0
1326,B,\( \frac{5}{8} \),
1326,C,\( \frac{4}{9} \),
1326,D,\( \frac{4}{8} \),
1327,A,\( 5 \),
1327,B,\( 8 \),
1327,C,\( 3 \),2585.0
1327,D,\( 4 \),
1328,A,\( 3 \),836.0
1328,B,A little more than \( 4 \),
1328,C,\( 4 \),377.0
1328,D,A little less than \( 4 \),
1329,A,\( 13 \),
1329,B,\( 2 \),907.0
1329,C,\( 4 \),907.0
1329,D,\( 11 \),907.0
1330,A,\( 1 \) and \( 7 \),
1330,B,\( 7 \),375.0
1330,C,\( 4 \),1823.0
1330,D,There is no mode,2069.0
1331,A,\( 25 \),1988.0
1331,B,\( 16 \),
1331,C,\( 8 \),1072.0
1331,D,\( 10 \),
1332,A,\( 132^{\circ} \),
1332,B,\( 142^{\circ} \),699.0
1332,C,\( 102^{\circ} \),2117.0
1332,D,\( 312^{\circ} \),2362.0
1333,A,To get the next term you add \( 7 \) to the previous term,108.0
1333,B,To get the next term you add the previous two terms together,
1333,C,To get the next term you square the previous term and add \( 5 \),108.0
1333,D,To get the next term you multiply the previous term by \( 5 \) and subtract \( 1 \),108.0
1334,A,"![An irregular, five sided shape]()",2569.0
1334,B,"![A regular, five sided shape]()",2569.0
1334,C,"![A regular, eight sided shape]()",2161.0
1334,D,None of these,
1335,A,\( \frac{16}{28} \),29.0
1335,B,\( \frac{1}{13} \),2078.0
1335,C,\( \frac{4}{6} \),
1335,D,\( \frac{4}{7} \),
1336,A,Only Tom,2291.0
1336,B,Only Katie,
1336,C,Both Tom and Katie,
1336,D,Neither is correct,
1337,A,"Only
Tom",
1337,B,"Only
Katie",
1337,C,Both Tom and Katie,
1337,D,Neither is correct,1670.0
1338,A,\( 1 \frac{1}{3} \),2030.0
1338,B,\( \frac{9}{10} \),
1338,C,\( \frac{4}{5} \),
1338,D,\( 1 \frac{1}{7} \),
1339,A,\( 2 f-20=360 \),
1339,B,\( 2 f-20=180 \),2266.0
1339,C,\( f^{2}-20=360 \),923.0
1339,D,\( f-20=f \),1897.0
1340,A,\( 25 \mathrm{~cm} \),1678.0
1340,B,\( 10 \mathrm{~cm} \),
1340,C,\( 50 \mathrm{~cm} \),734.0
1340,D,\( 100 \mathrm{~cm} \),
1341,A,HGC,
1341,B,\( \mathrm{GFH} \),1906.0
1341,C,FGE,
1341,D,FGH,
1342,A,\( (4.4) \),282.0
1342,B,"\( (-4,-4) \)",282.0
1342,C,"\( (-4,4) \)",283.0
1342,D,"\( (4,-4) \)",
1343,A,\( 9 \),
1343,B,\( 3 \),15.0
1343,C,\( 14 \),1507.0
1343,D,\( 8 \),
1344,A,A,
1344,B,B,
1344,C,C,760.0
1344,D,D,
1345,A,\( 5 \),
1345,B,\( 2 \),907.0
1345,C,\( 13 \),
1345,D,\( 4 \),
1346,A,Only Tom,
1346,B,Only Katie,1869.0
1346,C,Both Tom and Katie,1869.0
1346,D,Neither is correct,2461.0
1347,A,Age + Frequency,1416.0
1347,B,Age - Frequency,997.0
1347,C,"Age \( \times \)
Frequency",
1347,D,"Age \( \div \)
Frequency",565.0
1348,A,The cube numbers,2489.0
1348,B,The Fibonacci numbers,2296.0
1348,C,The square numbers,1882.0
1348,D,The triangle numbers,
1349,A,\( \begin{array}{l}6 l+9 m=26 \\ 6 l+8 m=51\end{array} \),
1349,B,\( \begin{array}{l}6 l+9 m=13 \\ 6 l+8 m=17\end{array} \),1268.0
1349,C,\( \begin{array}{l}6 l+3 m=13 \\ 6 l+4 m=17\end{array} \),614.0
1349,D,\( \begin{array}{l}6 l+9 m=39 \\ 6 l+8 m=34\end{array} \),
1350,A,\( 47 \),1416.0
1350,B,\( 280 \),
1350,C,\( 28 \),1628.0
1350,D,\( 2800 \),1051.0
1351,A,\( p=9 \),1214.0
1351,B,\( p=-15 \),
1351,C,\( p=-9 \),
1351,D,\( p=15 \),
1352,A,\( 0 \),
1352,B,\( 1 \),
1352,C,\( 8 \),
1352,D,\( 30 \),711.0
1353,A,\( 6^{3} \),2512.0
1353,B,\( 6^{6} \),
1353,C,\( 1^{3} \),1030.0
1353,D,\( 1^{6} \),812.0
1354,A,![A function machine showing x as the input then +5 then squaring to give 14 as the output. Then a reverse function machine underneath showing 14 (the output) now as the input square root and then -5](),77.0
1354,B,![A function machine showing 14 as the input then squaring and +5 to give the output](),1214.0
1354,C,![A function machine showing x as the input then squaring then +5 to give 14 as the output. Then a reverse function machine underneath showing 14 (the output) now as the input -5 and then square root](),
1354,D,![A function machine showing x as the input then x2 then +5 to give 14 as the output. Then a reverse function machine underneath showing 14 (the output) now as the input  -5 and then divide by 2](),2316.0
1355,A,Only Tom,
1355,B,Only Katie,
1355,C,Both Tom and Katie,739.0
1355,D,Neither is correct,1529.0
1356,A,\( 1.50 \),
1356,B,\( 1.51 \),
1356,C,\( 1.55 \),1988.0
1356,D,\( 1.52 \),1248.0
1357,A,\( \frac{9 x-2(x+3)}{x(x+3)} \),
1357,B,\( \frac{9}{3}-\frac{2(3)}{3} \),891.0
1357,C,\( \frac{9}{x+3}-\frac{2}{x} \),633.0
1357,D,\( \frac{9 x-2(x+3)}{x(x+3)-x(x+3)} \),172.0
1358,A,\( \frac{1}{5} \),1452.0
1358,B,\( \frac{5}{6} \),2262.0
1358,C,\( \frac{1}{6} \),
1358,D,Not enough information,888.0
1359,A,![Circle with a line from the centre to the edge](),814.0
1359,B,![Circle with its whole edge highlighted](),
1359,C,"![Circle with a line below it, touching the circle in one place]()",2193.0
1359,D,"![Circle with a line across from edge to edge, not passing through the centre]()",1229.0
1360,A,\( \frac{12}{16} \),
1360,B,\( \frac{2}{3} \),848.0
1360,C,\( \frac{12}{15} \),1429.0
1360,D,None of these,
1361,A,Miran is correct because subtraction is commutative,1510.0
1361,B,Miran is incorrect because subtraction is commutative,186.0
1361,C,Miran is correct because subtraction is not commutative,186.0
1361,D,Miran is incorrect because subtraction is not commutative,
1362,A,\( x<-1 \),
1362,B,\( x \leq-1 \),550.0
1362,C,\( x>-1 \),1880.0
1362,D,\( x \geq-1 \),
1363,A,\( \times 3 \),2531.0
1363,B,\( \times 6 \),2531.0
1363,C,\( \times 9 \),2531.0
1363,D,\( \times 27 \),
1364,A,\( A B \) and \( B C \),2102.0
1364,B,\( A B \) and \( D C \),1917.0
1364,C,\( A C \) and \( D B \),
1364,D,None of them,2493.0
1365,A,\( 7.5 \),
1365,B,\( 30.25 \),
1365,C,\( 75 \),
1365,D,"You cannot have
a percentage
greater than \( 100 \)",1601.0
1366,A,\( 2 \),1720.0
1366,B,\( 1 \),
1366,C,\( 0 \),1055.0
1366,D,\( 1.5 \),1055.0
1367,A,\( 431 \),1556.0
1367,B,\( 341 \),
1367,C,\( 143 \),
1367,D,\( 134 \),1556.0
1368,A,\( x=1.3 \),
1368,B,\( x=2 \),1036.0
1368,C,\( \begin{array}{c}x=-1.3 \\ \text { and } x=1.3\end{array} \),
1368,D,\( \begin{array}{c}x=-2 \\ \text { and } x=2\end{array} \),
1369,A,\( \frac{4}{3} \),1912.0
1369,B,\( \frac{7}{4} \),289.0
1369,C,\( \frac{3}{7} \),
1369,D,\( \frac{4}{7} \),
1370,A,"![A graph showing a curve that starts in the bottom left, moves steeply up and right, drops half way back down, then continues steeply up and right.]()",1456.0
1370,B,"![A graph that starts in the top left, drops steeply down as you move right, briefly levels off, then steeply up back to the same level as the starting point, forming a symmetrical U shape.]()",1456.0
1370,C,![A graph showing a straight line from bottom left to top right.](),
1370,D,"![A graph with two curves. One curve is in the negative x, positive y quadrant. It starts at the bottom left close to the x axis, as we move right it rises very quickly towards the y axis then levels off to travel almost parallel to the y axis.
The other curve is in the negative y, positive x quadrant. It starts at the bottom left close to the y axis, as we move right it rises very quickly towards the x axis then becomes almost horizontal to travel almost parallel to the x axis. ]()",1832.0
1371,A,Only Tom,2185.0
1371,B,Only Katie,
1371,C,Both Tom and Katie,
1371,D,Neither is correct,
1372,A,\( 380 \),2206.0
1372,B,\( 240 \),
1372,C,\( 80 \),2138.0
1372,D,\( 24 \),308.0
1373,A,\( 3 m+6 \),974.0
1373,B,\( -3 m-6 \),1597.0
1373,C,\( 3 m-6 \),
1373,D,\( -3 m+6 \),
1374,A,\( 5 \),978.0
1374,B,\( 6.25 \),1235.0
1374,C,\( 3 \),
1374,D,\( \frac{5}{2} \),
1375,A,\( 10 \times 12 \),1157.0
1375,B,\( 9 \times 11 \),1379.0
1375,C,\( 9 \times 12 \),
1375,D,\( 10 \times 11 \),
1376,A,\( 30 \% \),302.0
1376,B,\( 60 \% \),
1376,C,\( 3 \% \),329.0
1376,D,\( 55 \% \),1764.0
1377,A,\( 5: 4: 9 \),942.0
1377,B,\( 4: 5 \),105.0
1377,C,\( 5: 4 \),
1377,D,\( 5: 9 \),1986.0
1378,A,\( \mathrm{j}<5 \),
1378,B,\( j=5 \),1682.0
1378,C,\( \mathrm{j} \geq 5 \),
1378,D,\( \mathrm{j}>5 \),1880.0
1379,A,\( \begin{array}{c}t=\frac{1}{4.1}+(8.7-2.8) \\ t=6.14\end{array} \),1205.0
1379,B,\( \begin{array}{c}t=4.1 \times(8.7-2.8) \\ t=24.19\end{array} \),1374.0
1379,C,\( \begin{array}{c}t=4.1+(8.7-2.8) \\ t=10\end{array} \),
1379,D,\( \begin{array}{c}t=(8.7-2.8) \div 4.1 \\ t=1.44\end{array} \),
1380,A,\( \mathrm{KL} \),
1380,B,EF,83.0
1380,C,\( \mathrm{MN} \),83.0
1380,D,\( C D \),
1381,A,\( 25 \),
1381,B,\( 115 \),
1381,C,\( 625 \),452.0
1381,D,\( 65 \),
1382,A,\( \frac{27}{28} \),1514.0
1382,B,\( \frac{4}{3} \),172.0
1382,C,\( \frac{13}{28} \),
1382,D,\( \frac{1}{7} \),2234.0
1383,A,\( 81 \),
1383,B,\( 12 \),
1383,C,\( -81 \),1597.0
1383,D,\( -12 \),1792.0
1384,A,\( (x-3)(x+3) \),
1384,B,\( x(x-9) \),113.0
1384,C,\( (x-3)^{2} \),688.0
1384,D,Cannot be factorised,113.0
1385,A,\( \frac{7}{12} \),2234.0
1385,B,\( \frac{7}{14} \),217.0
1385,C,\( 2 \),
1385,D,\( \frac{28}{12} \),
1386,A,\( \frac{5 x}{x^{2}} \),1825.0
1386,B,\( \frac{5}{x} \),
1386,C,\( \frac{5}{2 x} \),217.0
1386,D,\( \frac{6}{x^{2}} \),1075.0
1387,A,\( -\frac{1}{7} \),1251.0
1387,B,\( \frac{1}{7} \),
1387,C,\( -7 \),947.0
1387,D,\( 0.7 \),
1388,A,\( y=-8 \),
1388,B,\( x=--4 \),
1388,C,\( y=-1 \),2113.0
1388,D,\( x=-1 \),
1389,A,\( \frac{2 p-3}{2 p-1} \),
1389,B,\( -3 \),
1389,C,\( 3 \),
1389,D,\( \frac{p-3}{p-1} \),2307.0
1390,A,\( \frac{1}{2} \),
1390,B,\( \frac{5}{18} \),1507.0
1390,C,\( \frac{2}{9} \),217.0
1390,D,\( \frac{1}{15} \),
1391,A,\( \begin{array}{c}k=-8 \\ \text { or } \\ k=8\end{array} \),1766.0
1391,B,\( k=\sqrt{8} \),
1391,C,\( k=8 \),1803.0
1391,D,"\(
k=0
\)
or
\(
k=8
\)",
1392,A,\( 36 \),2331.0
1392,B,\( 54 \),
1392,C,\( 108 \),2331.0
1392,D,\( 50 \),
1393,A,\( 1.7 \times 10^{-5} \),433.0
1393,B,\( 1 \times 10^{-1} \),466.0
1393,C,\( -1.7 \times 10^{5} \),
1393,D,\( -1.7 \times 10^{4} \),
1394,A,Rectangle,1837.0
1394,B,Cuboid,
1394,C,Cube,1043.0
1394,D,Rectanglebased pyramid,1783.0
1395,A,"Only
Tom",1868.0
1395,B,"Only
Katie",
1395,C,Both Tom and Katie,585.0
1395,D,Neither is correct,
1396,A,\( 40 \% \),1828.0
1396,B,\( 20 \% \),1880.0
1396,C,\( 60 \% \),
1396,D,\( 2.5 \% \),
